,Node,in_degree,out_degree,degree,closeness,betweeness,ntweets,nretweets,nfollowers,tweet_type,virality,degree_category,Hashtag,ttweets
9939,NDRIAmYours_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,100,retweeter,0.0,5,#BoredApeYatch,1.0
9940,NFTMadSen,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1317,retweeter,0.0,5,#BoredApeYatch,1.0
9941,NFTalphacall,1,0,1,0.00022593764121102577,0.0,0.0,1.0,22499,retweeter,0.0,5,#BoredApeYatch,1.0
9942,NFTazor,1,0,1,0.00022593764121102577,0.0,0.0,1.0,10394,retweeter,0.0,5,#BoredApeYatch,1.0
9943,NGhiami,1,0,1,0.00022593764121102577,0.0,0.0,1.0,7,retweeter,0.0,5,#BoredApeYatch,1.0
9944,NINGAERIIU,1,0,1,0.00022593764121102577,0.0,0.0,2.0,88,retweeter,0.0,5,#BoredApeYatch,2.0
9945,NOVIANISusant09,1,0,1,0.00022593764121102577,0.0,0.0,2.0,25,retweeter,0.0,5,#BoredApeYatch,2.0
9946,NailaPutrri,1,0,1,0.00022593764121102577,0.0,0.0,1.0,23,retweeter,0.0,5,#BoredApeYatch,1.0
9947,Mrdkoc,1,0,1,0.00022593764121102577,0.0,0.0,1.0,12,retweeter,0.0,5,#BoredApeYatch,1.0
9948,NashWu7,1,0,1,0.00022593764121102577,0.0,0.0,1.0,100,retweeter,0.0,5,#BoredApeYatch,1.0
9949,Nashril63,1,0,1,0.00022593764121102577,0.0,0.0,1.0,35,retweeter,0.0,5,#BoredApeYatch,1.0
9950,NathKirshan,1,0,1,0.00022593764121102577,0.0,0.0,1.0,48,retweeter,0.0,5,#BoredApeYatch,1.0
9951,Natsukami,1,0,1,0.00022593764121102577,0.0,0.0,1.0,54,retweeter,0.0,5,#BoredApeYatch,1.0
9952,Nattashaluv,1,0,1,0.00022593764121102577,0.0,0.0,1.0,687,retweeter,0.0,5,#BoredApeYatch,1.0
9953,NavidadAntony,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9954,Naxitto21,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9955,Nayayay9,1,0,1,0.00022593764121102577,0.0,0.0,2.0,248,retweeter,0.0,5,#BoredApeYatch,2.0
9956,NelsonRojasP8,1,0,1,0.00022593764121102577,0.0,0.0,1.0,18,retweeter,0.0,5,#BoredApeYatch,1.0
9957,Nemend1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9958,NessaNavega,1,0,1,0.00022593764121102577,0.0,0.0,1.0,54,retweeter,0.0,5,#BoredApeYatch,1.0
9959,Netizensh11,1,0,1,0.00022593764121102577,0.0,0.0,1.0,515,retweeter,0.0,5,#BoredApeYatch,1.0
9960,NezAustin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9961,Nft9Murphy,1,0,1,0.00022593764121102577,0.0,0.0,1.0,118,retweeter,0.0,5,#BoredApeYatch,1.0
9962,Mrkim08098784,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9963,MrSalmanKhan_9,1,0,1,0.00022593764121102577,0.0,0.0,1.0,33,retweeter,0.0,5,#BoredApeYatch,1.0
9964,OxPokerwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,43,retweeter,0.0,5,#BoredApeYatch,1.0
9965,Miko699475801,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1464,retweeter,0.0,5,#BoredApeYatch,1.0
9966,MehmetTegin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,3,retweeter,0.0,5,#BoredApeYatch,1.0
9967,Mehmettttt33,1,0,1,0.00022593764121102577,0.0,0.0,1.0,95,retweeter,0.0,5,#BoredApeYatch,1.0
9968,MellyTreznaa,1,0,1,0.00022593764121102577,0.0,0.0,1.0,154,retweeter,0.0,5,#BoredApeYatch,1.0
9969,MelodyPerez420,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9970,MenaceKc,1,0,1,0.00022593764121102577,0.0,0.0,1.0,13,retweeter,0.0,5,#BoredApeYatch,1.0
9971,Menanginsijum,1,0,1,0.00022593764121102577,0.0,0.0,1.0,162,retweeter,0.0,5,#BoredApeYatch,1.0
9972,MendezOi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9973,MercurySpun,1,0,1,0.00022593764121102577,0.0,0.0,1.0,152,retweeter,0.0,5,#BoredApeYatch,1.0
9974,MervynbtcTT,1,0,1,0.00022593764121102577,0.0,0.0,1.0,30,retweeter,0.0,5,#BoredApeYatch,1.0
9975,MeryemCh111,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
9976,Mhmmad_idris,1,0,1,0.00022593764121102577,0.0,0.0,1.0,26,retweeter,0.0,5,#BoredApeYatch,1.0
9977,MiaRahayuNew_99,1,0,1,0.00022593764121102577,0.0,0.0,2.0,79,retweeter,0.0,5,#BoredApeYatch,2.0
9978,Mike65652,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9979,MikeDevol,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9980,MilesRenzen,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
9981,Mozart1789,1,0,1,0.00022593764121102577,0.0,0.0,1.0,33,retweeter,0.0,5,#BoredApeYatch,1.0
9982,MillBrandon1667,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9983,MineVoidMC,1,0,1,0.00022593764121102577,0.0,0.0,1.0,6403,retweeter,0.0,5,#BoredApeYatch,1.0
9984,MinterRalph,1,0,1,0.00022593764121102577,0.0,0.0,1.0,496,retweeter,0.0,5,#BoredApeYatch,1.0
9985,Miss_bigwin88,1,0,1,0.00022593764121102577,0.0,0.0,1.0,64,retweeter,0.0,5,#BoredApeYatch,1.0
9986,Misswinyuk10,1,0,1,0.00022593764121102577,0.0,0.0,1.0,176,retweeter,0.0,5,#BoredApeYatch,1.0
9987,MissyP1CKSme,1,0,1,0.00022593764121102577,0.0,0.0,1.0,44,retweeter,0.0,5,#BoredApeYatch,1.0
9988,Mittapab1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
9989,MjR_Winner,1,0,1,0.00022593764121102577,0.0,0.0,1.0,124,retweeter,0.0,5,#BoredApeYatch,1.0
9990,Mladen_Cupic,1,0,1,0.00022593764121102577,0.0,0.0,1.0,5,retweeter,0.0,5,#BoredApeYatch,1.0
9991,MogulAmbitionz,0,0,0,0.0,0.0,1.0,1.0,306,Tweeter,0.0,5,#BoredApeYatch,2.0
9992,Mohamedchamsi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
9993,MonroidDuffy,1,0,1,0.00022593764121102577,0.0,0.0,1.0,4,retweeter,0.0,5,#BoredApeYatch,1.0
9994,Monstrosity111,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
9995,MotherLove4ever,1,0,1,0.00022593764121102577,0.0,0.0,1.0,86,retweeter,0.0,5,#BoredApeYatch,1.0
9996,NftCoinHunter06,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
9997,NftandArt,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2254,retweeter,0.0,5,#BoredApeYatch,1.0
9998,Nfyong,1,0,1,0.00022593764121102577,0.0,0.0,1.0,71,retweeter,0.0,5,#BoredApeYatch,1.0
9999,OxBre27,1,0,1,0.00022593764121102577,0.0,0.0,1.0,100,retweeter,0.0,5,#BoredApeYatch,1.0
10000,OmgBigwinx,1,0,1,0.00022593764121102577,0.0,0.0,1.0,152,retweeter,0.0,5,#BoredApeYatch,1.0
10001,OneInYourArea_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,145,retweeter,0.0,5,#BoredApeYatch,1.0
10002,OnlyGodIsMighty,1,0,1,0.00022593764121102577,0.0,0.0,1.0,572,retweeter,0.0,5,#BoredApeYatch,1.0
10003,OnlySpitReal,1,0,1,0.00022593764121102577,0.0,0.0,1.0,26,retweeter,0.0,5,#BoredApeYatch,1.0
10004,OorlandoEsc,1,0,1,0.00022593764121102577,0.0,0.0,1.0,42,retweeter,0.0,5,#BoredApeYatch,1.0
10005,OqtayT,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10006,OrianOrz,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
10007,Orionxe,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1774,retweeter,0.0,5,#BoredApeYatch,1.0
10008,Ox2Sejolli_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,17,retweeter,0.0,5,#BoredApeYatch,1.0
10009,Ox45bigwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,27,retweeter,0.0,5,#BoredApeYatch,1.0
10010,OxBIGWINBillkin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,157,retweeter,0.0,5,#BoredApeYatch,1.0
10011,OxBeriAqquWin23,1,0,1,0.00022593764121102577,0.0,0.0,1.0,47,retweeter,0.0,5,#BoredApeYatch,1.0
10012,OxBestiePickaw,1,0,1,0.00022593764121102577,0.0,0.0,1.0,128,retweeter,0.0,5,#BoredApeYatch,1.0
10013,OxBigwin_1945,1,0,1,0.00022593764121102577,0.0,0.0,1.0,72,retweeter,0.0,5,#BoredApeYatch,1.0
10014,OxChita_Win,1,0,1,0.00022593764121102577,0.0,0.0,1.0,121,retweeter,0.0,5,#BoredApeYatch,1.0
10015,NghaPls,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
10016,OxGeeart,1,0,1,0.00022593764121102577,0.0,0.0,1.0,64,retweeter,0.0,5,#BoredApeYatch,1.0
10017,OxJcy1892,1,0,1,0.00022593764121102577,0.0,0.0,1.0,62,retweeter,0.0,5,#BoredApeYatch,1.0
10018,OxJemaahcongrat,1,0,1,0.00022593764121102577,0.0,0.0,1.0,705,retweeter,0.0,5,#BoredApeYatch,1.0
10019,OxJim1nxXcity_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,21,retweeter,0.0,5,#BoredApeYatch,1.0
10020,OxJota,1,0,1,0.00022593764121102577,0.0,0.0,2.0,215,retweeter,0.0,5,#BoredApeYatch,2.0
10021,OxLatto_Latto,1,0,1,0.00022593764121102577,0.0,0.0,1.0,180,retweeter,0.0,5,#BoredApeYatch,1.0
10022,OxLipghost,1,0,1,0.00022593764121102577,0.0,0.0,1.0,193,retweeter,0.0,5,#BoredApeYatch,1.0
10023,OxLisnaw4ti,1,0,1,0.00022593764121102577,0.0,0.0,2.0,94,retweeter,0.0,5,#BoredApeYatch,2.0
10024,OxLottebigwin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,145,retweeter,0.0,5,#BoredApeYatch,1.0
10025,OxMauTaj1r,1,0,1,0.00022593764121102577,0.0,0.0,1.0,51,retweeter,0.0,5,#BoredApeYatch,1.0
10026,OxOrmocanon,1,0,1,0.00022593764121102577,0.0,0.0,2.0,206,retweeter,0.0,5,#BoredApeYatch,2.0
10027,OxPickme77,1,0,1,0.00022593764121102577,0.0,0.0,1.0,138,retweeter,0.0,5,#BoredApeYatch,1.0
10028,OxPickme_1st,1,0,1,0.00022593764121102577,0.0,0.0,2.0,309,retweeter,0.0,5,#BoredApeYatch,2.0
10029,OxPlontho,1,0,1,0.00022593764121102577,0.0,0.0,1.0,98,retweeter,0.0,5,#BoredApeYatch,1.0
10030,Oleksa41158326,1,0,1,0.00022593764121102577,0.0,0.0,1.0,20,retweeter,0.0,5,#BoredApeYatch,1.0
10031,OldBigWin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,83,retweeter,0.0,5,#BoredApeYatch,1.0
10032,OlaDaExplorer,1,0,1,0.00022593764121102577,0.0,0.0,1.0,111,retweeter,0.0,5,#BoredApeYatch,1.0
10033,OilersMancave,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
10034,Nichexitalenis,1,0,1,0.00022593764121102577,0.0,0.0,1.0,16,retweeter,0.0,5,#BoredApeYatch,1.0
10035,NiegasAnnalene,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10036,NihatYldrm84,1,0,1,0.00022593764121102577,0.0,0.0,1.0,47,retweeter,0.0,5,#BoredApeYatch,1.0
10037,NikitaS89907710,1,0,1,0.00022593764121102577,0.0,0.0,2.0,7,retweeter,0.0,5,#BoredApeYatch,2.0
10038,NikmatnyaBIGWIN,1,0,1,0.00022593764121102577,0.0,0.0,1.0,199,retweeter,0.0,5,#BoredApeYatch,1.0
10039,NikoNiko9366,1,0,1,0.00022593764121102577,0.0,0.0,1.0,391,retweeter,0.0,5,#BoredApeYatch,1.0
10040,NillAhmed918,1,0,1,0.00022593764121102577,0.0,0.0,1.0,15495,retweeter,0.0,5,#BoredApeYatch,1.0
10041,NinaSaakyaan,1,0,1,0.00022593764121102577,0.0,0.0,1.0,48,retweeter,0.0,5,#BoredApeYatch,1.0
10042,Nindita_hokki09,1,0,1,0.00022593764121102577,0.0,0.0,1.0,177,retweeter,0.0,5,#BoredApeYatch,1.0
10043,Ninjaa_00,1,0,1,0.00022593764121102577,0.0,0.0,1.0,978,retweeter,0.0,5,#BoredApeYatch,1.0
10044,Niqee1997,1,0,1,0.00022593764121102577,0.0,0.0,1.0,40,retweeter,0.0,5,#BoredApeYatch,1.0
10045,NixaFuntime714,1,0,1,0.00022593764121102577,0.0,0.0,1.0,74,retweeter,0.0,5,#BoredApeYatch,1.0
10046,Noornoo2017,1,0,1,0.00022593764121102577,0.0,0.0,1.0,212,retweeter,0.0,5,#BoredApeYatch,1.0
10047,Noushadmdk,1,0,1,0.00022593764121102577,0.0,0.0,1.0,8,retweeter,0.0,5,#BoredApeYatch,1.0
10048,NovYours_,1,0,1,0.00022593764121102577,0.0,0.0,2.0,344,retweeter,0.0,5,#BoredApeYatch,2.0
10049,NovemberLagi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,568,retweeter,0.0,5,#BoredApeYatch,1.0
10050,Novx11Win,1,0,1,0.00022593764121102577,0.0,0.0,1.0,92,retweeter,0.0,5,#BoredApeYatch,1.0
10051,Nqm33,1,0,1,0.00022593764121102577,0.0,0.0,1.0,12,retweeter,0.0,5,#BoredApeYatch,1.0
10052,Nur_oldac,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10053,NurulAuzi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,5,retweeter,0.0,5,#BoredApeYatch,1.0
10054,Nx991_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
10055,Nyarlat37630143,1,0,1,0.00022593764121102577,0.0,0.0,1.0,141,retweeter,0.0,5,#BoredApeYatch,1.0
10056,OG_DorisH,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10057,OXOXOXWIN,1,0,1,0.00022593764121102577,0.0,0.0,1.0,104,retweeter,0.0,5,#BoredApeYatch,1.0
10058,OX_WINWAE23,1,0,1,0.00022593764121102577,0.0,0.0,2.0,29,retweeter,0.0,5,#BoredApeYatch,2.0
10059,OXb1gw1n400doll,1,0,1,0.00022593764121102577,0.0,0.0,1.0,56,retweeter,0.0,5,#BoredApeYatch,1.0
10060,Obor_THRlebaran,1,0,1,0.00022593764121102577,0.0,0.0,1.0,978,retweeter,0.0,5,#BoredApeYatch,1.0
10061,Oeok917bh9uGWpF,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10062,OgandoFranklin,1,0,1,0.00022593764121102577,0.0,0.0,1.0,68,retweeter,0.0,5,#BoredApeYatch,1.0
10063,RavenEffect176,1,0,1,0.00022593764121102577,0.0,0.0,1.0,14,retweeter,0.0,5,#BoredApeYatch,1.0
10064,RavineKaur,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10065,Yukiki1707,1,0,1,0.00022593764121102577,0.0,0.0,1.0,213,retweeter,0.0,5,#BoredApeYatch,1.0
10066,Top_Hitzlist,1,0,1,0.00022593764121102577,0.0,0.0,1.0,6,retweeter,0.0,5,#BoredApeYatch,1.0
10067,TheCureFWC,1,0,1,0.00022593764121102577,0.0,0.0,1.0,18,retweeter,0.0,5,#BoredApeYatch,1.0
10068,TheEliteSheep,1,0,1,0.00022593764121102577,0.0,0.0,1.0,127,retweeter,0.0,5,#BoredApeYatch,1.0
10069,TheFarmerL1fe,1,0,1,0.00022593764121102577,0.0,0.0,1.0,81,retweeter,0.0,5,#BoredApeYatch,1.0
10070,ThePeniMan,1,0,1,0.00022593764121102577,0.0,0.0,1.0,5,retweeter,0.0,5,#BoredApeYatch,1.0
10071,TheRealDudeMike,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
10072,ThomasElwoodArt,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1297,retweeter,0.0,5,#BoredApeYatch,1.0
10073,ThulungKarna,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10074,TiaBurk19,1,0,1,0.00022593764121102577,0.0,0.0,1.0,18,retweeter,0.0,5,#BoredApeYatch,1.0
10075,Tibatibawinaja,1,0,1,0.00022593764121102577,0.0,0.0,1.0,451,retweeter,0.0,5,#BoredApeYatch,1.0
10076,TiffPendelton,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10077,Tile400,1,0,1,0.00022593764121102577,0.0,0.0,2.0,106,retweeter,0.0,5,#BoredApeYatch,2.0
10078,TnpNorman152117,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10079,Today40306,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10080,TomakAhmetcan,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
10081,ToriMikolic,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10082,Thanoso3,1,0,1,0.00022593764121102577,0.0,0.0,2.0,414,retweeter,0.0,5,#BoredApeYatch,2.0
10083,Tsuha17,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10084,Turfemily,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10085,TutupBotolFanta,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
10086,TyaMCI3_FCPtk,1,0,1,0.00022593764121102577,0.0,0.0,1.0,36,retweeter,0.0,5,#BoredApeYatch,1.0
10087,TyraWill,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10088,Tyrion2nsb,1,0,1,0.00022593764121102577,0.0,0.0,1.0,67,retweeter,0.0,5,#BoredApeYatch,1.0
10089,U777559405,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10090,U9xxxs2Yagi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10091,UGLYBABYGAB,1,0,1,0.00022593764121102577,0.0,0.0,1.0,32,retweeter,0.0,5,#BoredApeYatch,1.0
10092,UNIQIIIE,1,0,1,0.00022593764121102577,0.0,0.0,1.0,14,retweeter,0.0,5,#BoredApeYatch,1.0
10093,UcWOv4Mskt5UsUM,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10094,Udan_Dollar,1,0,1,0.00022593764121102577,0.0,0.0,1.0,95,retweeter,0.0,5,#BoredApeYatch,1.0
10095,UniEth_nft,1,0,1,0.00022593764121102577,0.0,0.0,1.0,350,retweeter,0.0,5,#BoredApeYatch,1.0
10096,Unix_ie,1,0,1,0.00022593764121102577,0.0,0.0,1.0,102,retweeter,0.0,5,#BoredApeYatch,1.0
10097,TheBettmanator,1,0,1,0.00022593764121102577,0.0,0.0,1.0,6,retweeter,0.0,5,#BoredApeYatch,1.0
10098,ThankYouPickaw,1,0,1,0.00022593764121102577,0.0,0.0,1.0,151,retweeter,0.0,5,#BoredApeYatch,1.0
10099,UsmanLis,1,0,1,0.00022593764121102577,0.0,0.0,1.0,49,retweeter,0.0,5,#BoredApeYatch,1.0
10100,TaexKooch3ng,1,0,1,0.00022593764121102577,0.0,0.0,1.0,728,retweeter,0.0,5,#BoredApeYatch,1.0
10101,Supernica24,2,0,2,0.00045187528242205153,0.0,0.0,2.0,391,retweeter,0.0,5,#BoredApeYatch,2.0
10102,Superzach1999,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10103,SupirnyaKim,1,0,1,0.00022593764121102577,0.0,0.0,1.0,71,retweeter,0.0,5,#BoredApeYatch,1.0
10104,SuramyaPandey4,1,0,1,0.00022593764121102577,0.0,0.0,1.0,100,retweeter,0.0,5,#BoredApeYatch,1.0
10105,SusanTousigirls,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
10106,Swanz_luv,1,0,1,0.00022593764121102577,0.0,0.0,2.0,656,retweeter,0.0,5,#BoredApeYatch,2.0
10107,SymeonCarter,1,0,1,0.00022593764121102577,0.0,0.0,1.0,107,retweeter,0.0,5,#BoredApeYatch,1.0
10108,SystemOfGamers,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10109,T43K00K3R,1,0,1,0.00022593764121102577,0.0,0.0,1.0,254,retweeter,0.0,5,#BoredApeYatch,1.0
10110,THEONE16626304,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10111,TJBowen99,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10112,TLockw00d,1,0,1,0.00022593764121102577,0.0,0.0,1.0,107,retweeter,0.0,5,#BoredApeYatch,1.0
10113,TWICE9LY,1,0,1,0.00022593764121102577,0.0,0.0,2.0,81,retweeter,0.0,5,#BoredApeYatch,2.0
10114,TacoShak1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,668,retweeter,0.0,5,#BoredApeYatch,1.0
10115,Tanapr_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2249,retweeter,0.0,5,#BoredApeYatch,1.0
10116,Tgodplanft,1,0,1,0.00022593764121102577,0.0,0.0,1.0,95,retweeter,0.0,5,#BoredApeYatch,1.0
10117,TapiaMex420,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10118,Tarii_Rezki,1,0,1,0.00022593764121102577,0.0,0.0,1.0,94,retweeter,0.0,5,#BoredApeYatch,1.0
10119,Taxidogpatinhas,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10120,Tazpoppi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10121,TazzyedwardsBri,1,0,1,0.00022593764121102577,0.0,0.0,1.0,38,retweeter,0.0,5,#BoredApeYatch,1.0
10122,TeamShakeri,2,0,2,0.00045187528242205153,0.0,0.0,2.0,6736,retweeter,0.0,5,#BoredApeYatch,2.0
10123,Tehpochy2,1,0,1,0.00022593764121102577,0.0,0.0,1.0,600,retweeter,0.0,5,#BoredApeYatch,1.0
10124,TemoJuve,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10125,TerPickaww_,1,0,1,0.00022593764121102577,0.0,0.0,1.0,34,retweeter,0.0,5,#BoredApeYatch,1.0
10126,Teroandre,1,0,1,0.00022593764121102577,0.0,0.0,1.0,30,retweeter,0.0,5,#BoredApeYatch,1.0
10127,Terp1ckBiggwinn,1,0,1,0.00022593764121102577,0.0,0.0,1.0,95,retweeter,0.0,5,#BoredApeYatch,1.0
10128,TeslaCatNft1,1,0,1,0.00022593764121102577,0.0,0.0,1.0,147,retweeter,0.0,5,#BoredApeYatch,1.0
10129,TesmLosi,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
10130,Tfantu24Fantu,1,0,1,0.00022593764121102577,0.0,0.0,1.0,93,retweeter,0.0,5,#BoredApeYatch,1.0
10131,Unlucky2023,1,0,1,0.00022593764121102577,0.0,0.0,1.0,78,retweeter,0.0,5,#BoredApeYatch,1.0
10132,Usn_h0ki,1,0,1,0.00022593764121102577,0.0,0.0,1.0,35,retweeter,0.0,5,#BoredApeYatch,1.0
10133,Ray40853928,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10134,Xphille_,1,0,1,0.00022593764121102577,0.0,0.0,2.0,279,retweeter,0.0,5,#BoredApeYatch,2.0
10135,Winxlukes03,1,0,1,0.00022593764121102577,0.0,0.0,1.0,244,retweeter,0.0,5,#BoredApeYatch,1.0
10136,Wirawan2023,1,0,1,0.00022593764121102577,0.0,0.0,1.0,103,retweeter,0.0,5,#BoredApeYatch,1.0
10137,WiredMrBill,1,0,1,0.00022593764121102577,0.0,0.0,1.0,9,retweeter,0.0,5,#BoredApeYatch,1.0
10138,Wizzar,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
10139,WolfeabilityE,1,0,1,0.00022593764121102577,0.0,0.0,1.0,50,retweeter,0.0,5,#BoredApeYatch,1.0
10140,WorldArchitect4,1,0,1,0.00022593764121102577,0.0,0.0,1.0,2,retweeter,0.0,5,#BoredApeYatch,1.0
10141,Wudichengge,1,0,1,0.00022593764121102577,0.0,0.0,1.0,0,retweeter,,5,#BoredApeYatch,1.0
10142,WurldWideFollow,2,0,2,0.00045187528242205153,0.0,0.0,2.0,0,retweeter,,5,#BoredApeYatch,2.0
10143,X1MPX,1,0,1,0.00022593764121102577,0.0,0.0,1.0,5,retweeter,0.0,5,#BoredApeYatch,1.0
10144,Xaiful_hd,1,0,1,0.00022593764121102577,0.0,0.0,1.0,15,retweeter,0.0,5,#BoredApeYatch,1.0
10145,XaltaO94,1,0,1,0.00022593764121102577,0.0,0.0,2.0,418,retweeter,0.0,5,#BoredApeYatch,2.0
10146,XenosLegit,1,0,1,0.00022593764121102577,0.0,0.0,1.0,100,retweeter,0.0,5,#BoredApeYatch,1.0
10147,Xnaki_2,1,0,1,0.00022593764121102577,0.0,0.0,2.0,180,retweeter,0.0,5,#BoredApeYatch,2.0
10148,XninthX,1,0,1,0.00022593764121102577,0.0,0.0,1.0,1,retweeter,0.0,5,#BoredApeYatch,1.0
10149,Xwinbig,1,0,1,0.00022593764121102577,0.0,0.0,1.0,56,retweeter,0.0,5,#BoredApeYatch,1.0
